"cluster_number","position_number","development","analysis","product","information","design","model","modeling","insight","communicate","report","understand","implement","data analysis","data mining","analytic","processing","presentation","recommendation","pattern","optimization","improvement","business problem","documentation","extract","develop ... model","large data set","transformation","prototype","interface","decision making","evaluation","forecasting","statistical method","statistical model","decision-making","simulation","data collection","ownership","quantitative analysis","drive ... decision","solve problem","identify opportunity","predict","mapping","identify ... trend","data infrastructure","design ... experiment","formulate","forecast","test ... model","develop ... system","data gathering","test hypothesis","complex data set","cross-functionally","provide leadership","validate ... model","build model","manage data","collect data","construct","analytical method","exploratory analysis","data wrangling","data aggregation","financial model","manipulate ... data set","manipulate ... dataset","key decision","engineering design","product launch","build solution","cross functionally","product decision","normalization","business recommendation","due diligence","ensure accuracy","drive ... model","data sourcing","problem statement","product leadership","discover pattern","mine data","explore opportunity","experiment analysis","monitor ... metric","quantitative information","support platform","evaluate ... metric","provide mentorship","go-to-market strategy","cost-benefit","product operation","build dashboard","evaluate ... experiment","requirement specification","ass ... improvement","ensure data integrity","prioritize lead","cost benefit","visual display","ongoing deliverable","non-routine analysis problem","define metric","track ... activity","ad-hoc exploratory","manage decision","create rule","architect system","tactical initiative","automate report","transform data set"
0,4232,0.0031535442771201006,0.0008922362545680467,0.014010342611643193,0,0.0038031739844231185,0.004029715734118856,0,0.014335104343824102,0,0.0054043656775323665,0,0,0.003863963580639753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4233,0.019221603212922517,0,0,0.004403508569934586,0.00463625019053485,0,0,0,0,0.01317635822331701,0,0,0,0,0.02866953615618594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4235,0.01544593115324131,0.0008740273514135967,0.04117325175666571,0,0,0.003947476637504185,0,0.00468085039798338,0,0.01058814500087974,0,0.00540271218142757,0.0037851071810348596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4236,0.0032906548978644526,0.00186205827040288,0.014619487942584202,0,0.003968529375050211,0.004204920766037067,0,0.014958369750077324,0,0.005639338098294644,0,0,0.004031961997189307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8266,0.00397688342336328,0,0,0.0022776768465178894,0,0.010163618009206178,0.002667145119939417,0.00301296117571344,0.003294323287818706,0.003407678850857847,0.0034510341764273813,0,0,0,0.018536338032016774,0,0,0,0,0.009852260381224345,0,0.004676766111872979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0071084817350736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4238,0.0022301307595103473,0.001261947409775801,0.0024769666495722776,0.007663564638283948,0.008068612210046837,0,0.0014956642523417172,0.0033791774512145216,0.0036947382730784387,0,0.0038704968940041903,0,0.002732526731060157,0.003907880899967104,0.012473624156351617,0,0,0,0,0,0.004946973289758946,0.005245212821603397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013353037005382113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4244,0.0045524849714816485,0,0.002528182125409298,0.007822021801857489,0.0027451481391324766,0.0029086669960557156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005450076990496298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4248,0.008237829948395364,0,0.004574805750740635,0,0.004967410918430196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4250,0.0018980579975142924,0.0005370199400534951,0.0021081393271438036,0.006522438242301229,0.0022890576959537267,0.00242540884310602,0,0,0,0.0032527843576370358,0,0,0.002325645791482234,0,0,0.002559699195408652,0.007722113925735444,0,0,0,0,0,0,0,0.00485879784823846,0,0,0.004942274942867849,0,0.005120036128416165,0,0,0,0,0,0,0,0.00617600854245672,0,0,0,0,0,0,0,0,0.007038137243410901,0,0,0,0.007339657509372989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4252,0.0036148089624302047,0.001022742452997403,0,0.0041406125359086405,0,0,0,0.016431880800084942,0,0,0.018821013254724853,0,0,0,0,0,0,0,0,0.017910527081091424,0.008018526854743606,0,0,0,0,0,0.009386439209948855,0.009412451980745336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4253,0.0024316485992251376,0.0013759788022254212,0.00270078893718423,0.022282814450271398,0,0.0031072506865494794,0.0016308146365894627,0.003684524811264026,0.00402860016522408,0.004167221727253873,0.008440481178491065,0,0,0,0.009067172579516636,0,0.004946494663272302,0,0.005258215011193064,0,0,0,0,0,0.0062247249541689505,0.006314170954483667,0,0,0,0.006559403714717899,0,0,0,0.0072105708948170585,0,0,0,0,0,0.008104583812709064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4254,0,0.0006992218811308774,0.005489766900888762,0.016984961626890546,0,0.0031579813100033488,0.001657440181676638,0.011234040955160113,0.004094373229146107,0,0.004289142476416889,0,0,0,0.009215208050202624,0.0033328328299402454,0,0,0.005344063419539074,0,0,0,0,0.006313690878985367,0,0.006417259459862993,0,0,0,0.006666496020264315,0,0,0,0,0,0,0,0,0,0.008236903548426764,0,0,0,0,0.008763712474898908,0,0,0,0,0,0,0.009706187979068259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4255,0,0.0011855319091838407,0.004653954639161753,0.004799671970689947,0,0,0,0,0,0.007180887267032626,0,0,0.005134124619258358,0.007342489026581791,0,0.00565082382931045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02508892420042383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022101875473187205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4266,0.0024764028679225333,0.0007006517827282822,0.011001986836136988,0.014183079749789312,0,0.0063288786989842164,0.004982488889702776,0.0037523381513486407,0.004102746180534953,0,0.004297913728924899,0.004331008538076908,0,0,0.009234053056440258,0.0033396484389994277,0,0,0.0053549919745892564,0,0,0.005824438777363282,0,0,0,0.006430382689842263,0,0,0,0,0.006919106715391979,0,0.0071897554786329474,0.007343280788586699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4268,0.002939225734014851,0.00249479651762716,0,0.023567321351227577,0,0.003755851558013691,0.003942454801075497,0.0044536246505084585,0.009739043117871805,0.005037078689738904,0.010202329191477065,0,0,0,0.005479917408494278,0,0.005979015393955355,0,0.006355803581490645,0,0,0.006912986801287972,0,0,0.007524060745573149,0.007632177512943849,0,0,0,0.007928599635751247,0,0,0,0.008715690062181784,0,0,0,0,0,0.00979631732701241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4270,0,0.0009016282151424472,0.0035394549755730174,0,0,0.016288535177912008,0.002137225497425138,0,0,0,0,0,0.0039046368814885926,0.005584156128110888,0.017824152412891918,0,0,0,0,0,0,0.007495133058238538,0,0,0,0.008274887198244384,0,0,0,0,0,0.007716392120606101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4272,0.0038443206425845034,0.0010876784817591427,0.012809456102073779,0,0.00463625019053485,0.00982483074223264,0,0,0.006369025023116166,0,0.013343998815519209,0,0.004710355603065604,0.006736442313276627,0,0,0,0,0,0,0.008527639670917802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014417854904245535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4275,0.0032906548978644526,0.00186205827040288,0.014619487942584202,0,0.003968529375050211,0.004204920766037067,0,0.014958369750077324,0,0.005639338098294644,0,0,0.004031961997189307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4281,0,0,0,0,0.005449323917979394,0.005773921051871794,0,0,0,0,0,0.007902474534028385,0,0,0,0.012187224527393433,0,0,0,0.022388158851364276,0,0,0,0,0,0,0,0,0,0,0,0.010941153006829546,0,0,0,0,0,0.014702587500326074,0,0,0,0,0.015566724016848167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4283,0.007294945797675414,0.0006879894011127106,0.01890552256028961,0,0.008797703674810106,0,0,0.007369049622528052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006340476302309395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4287,0,0.0007336589330923553,0.005760140859604911,0,0.009381705417677586,0.003313513580089167,0,0,0,0,0,0,0.0031772205887915742,0,0,0,0,0,0,0,0.005752048172032351,0,0.018625959051032318,0,0,0,0,0,0.0067613644508567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4288,0.0032906548978644526,0.00186205827040288,0.014619487942584202,0,0.003968529375050211,0.004204920766037067,0,0.014958369750077324,0,0.005639338098294644,0,0,0.004031961997189307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4289,0.0033731504245518625,0.0009543696984794706,0.003746498302834949,0.011591408352613327,0,0,0.0022622442591129594,0.01022224710868794,0.005588420284906942,0,0,0,0,0,0.012577860569914445,0.004548991884876658,0,0,0,0,0.007482469349134005,0.00793356702543355,0,0,0,0.008758933524604084,0,0,0,0.009099117130722879,0,0,0,0.010002407536542884,0,0,0,0,0,0.011242570302866612,0,0,0,0,0,0,0,0,0,0,0,0.013248000305692053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4290,0.0031535442771201006,0.0008922362545680467,0.014010342611643193,0,0.0038031739844231185,0.004029715734118856,0,0.014335104343824102,0,0.0054043656775323665,0,0,0.003863963580639753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4292,0,0.0006563577045098274,0.0051532294663515195,0.015943737925625225,0.0027977371839434436,0.0029643885860184687,0.0031116693065959865,0.00351512137166568,0.007686754338243647,0,0.0040262065391652785,0,0.0028424559673671745,0.0040650944993910676,0.004325145540803913,0.003128521238832797,0,0,0,0,0.005145989456588329,0.005456227130518476,0,0,0,0.006023864243932694,0,0,0,0.0062578219347308684,0.012963383846079223,0,0.0067352307069952315,0.00687905039390593,0,0,0,0,0,0.007731959269596003,0,0.007934922491830249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4297,0,0.0026054655646701895,0.010228082819146363,0,0,0.00588369141407468,0,0,0.007628299932629628,0.01578156973515155,0.007991177997886978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4298,0,0.0018722334522083602,0,0,0,0,0.004437954584817227,0.010026739650325056,0.010963075859462252,0,0,0.011573022814861243,0,0,0.02467460079016003,0,0,0,0,0.010929010149664164,0,0.015563664273937948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022475641919298805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4299,0,0.0006879894011127106,0.00540157787436846,0.01671211083770355,0.0029325678916033685,0.0031072506865494794,0.0016308146365894627,0.007369049622528052,0,0,0.004220240589245533,0,0,0,0.009067172579516636,0.003279293346728353,0,0,0.005258215011193064,0,0,0,0,0.006212266125909296,0,0.006314170954483667,0,0,0,0.006559403714717899,0,0,0,0,0,0,0,0,0,0.008104583812709064,0,0,0,0,0.008622929945181657,0,0,0,0,0,0,0.00955026528060933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4305,0.007309623757026873,0.0006893736856219919,0.018943561841095025,0,0.008815405291862038,0,0,0.007383876684142798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006353233799899555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4306,0.005334629966582021,0.006037334304037532,0,0,0.006433563039728977,0,0,0,0.008838074371284548,0,0,0,0.006536396541698966,0,0.009945929393390498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4307,0.002383781500815194,0,0.0026476238006254856,0.008191566138953117,0.0028748401772017277,0.0030460843344520486,0,0,0,0.0040851898034890335,0,0,0,0,0,0,0,0,0,0,0,0,0.00570756094280321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4310,0.0037607484547022316,0,0.004176996555024058,0,0.004535462142914526,0.004805623732613791,0,0.005698426571458028,0,0,0.006526955942373526,0,0,0,0,0,0,0,0,0,0.008342256199810893,0,0,0,0,0,0,0,0.009806078256366703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4314,0,0.0016961322859115344,0.009987570970676336,0.003433428711706422,0.003614898044600192,0.00383022485619218,0.002010261606488991,0.004541815237647241,0.004965947728419782,0,0.010404355512100373,0,0.003672678254865508,0,0,0,0,0,0,0.004950516973734016,0,0,0,0,0.007673052047465687,0,0,0,0,0,0,0,0.008702451557058196,0,0,0,0,0,0,0,0,0.010252548368156906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015810500029086887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4317,0.0034015758494778613,0,0,0.0038963629200263893,0,0.004346659668263036,0,0.0051541948202513625,0.005635513714274135,0,0,0.005949053862695526,0,0,0,0,0.006919534669409007,0.007337645350613121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01577037664746103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4318,0.0023154130065279515,0.0006551027184591395,0.010286752510269573,0.013261043972556353,0,0.005917441078017747,0.0046585794781351005,0.0035084002982972945,0.0038360284556053386,0,0.004018508247503394,0.004049451577666553,0,0,0.008633751328105708,0.0031225393626591203,0,0,0.005006866301288998,0,0,0.0054457945738635655,0,0,0,0.006012346339068578,0,0,0,0,0.006469298630643742,0,0.0067223526368097725,0.006865897333879341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4319,0,0,0.008566833698839151,0,0.009302030637060367,0,0.005172902477844283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4321,0.004882907267798865,0,0.010846716860626989,0,0,0.012479119692755168,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008064551844308638,0,0,0,0,0,0,0,0,0,0,0.013642916063817246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01810617565038772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4323,0,0,0,0,0,0,0,0,0,0.021845014949183464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4324,0.01311510110917818,0.0012368906922531767,0,0.005007599998301064,0.005272270072268872,0,0.002931933895384666,0,0,0,0,0,0,0.007660575193798331,0,0.017686874584881444,0,0,0,0,0,0,0,0,0,0,0,0.022766580603246843,0,0,0,0,0,0,0,0.00969254796994358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01690505953422371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4328,0,0.0034261872175412995,0.013449928907177467,0,0,0,0,0.0366978671201897,0.01003121441140796,0,0,0,0,0,0,0,0,0.013061008724091357,0,0,0,0,0,0.015468542653514149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02018041369364557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4329,0,0.000782234524552808,0.003070760024469741,0.01900144108944376,0,0,0.0018542139018756904,0.008378508474929155,0.004580463201556146,0,0.004798355738457249,0,0,0,0.0051546255075334306,0,0,0,0,0,0,0,0,0.007063261485622898,0.007077427002685245,0.007179125879755402,0,0,0,0.0074579521687888435,0.007724756127458167,0,0.008026918787788839,0.00819832033246323,0,0,0,0,0,0,0,0,0,0,0.009804153225343526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013269587158676497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4338,0.002932108964683096,0.0008295852826976512,0.019539848291298983,0,0.003536123026679123,0,0,0.008885682111426079,0,0,0,0,0,0,0,0,0,0,0.006340414226571782,0,0,0.006896248334456767,0,0,0,0,0,0,0.007645416945641838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4340,0,0,0.009471780920547512,0,0.0068564263381149185,0.014529679266682074,0,0,0,0,0,0,0,0,0,0.003833540109555681,0,0,0,0.004694856472743057,0.0063056490524392205,0.006685799441621232,0,0,0,0,0,0,0,0,0,0,0.008253029176177257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
